"datetime_mountain","time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2","ch4","co2","nox","no","no2","co","o3","rd_particle_B","radon_B","radon_pCi","rd_particle_pCi","wdr_deg","wsp_ms","temp_f","relh_percent","solr","pressure_altcorr","rain","water_vapor_mr"
2023-05-03 20:05:00,2023-05-04 02:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5756,0.227333333333333,2821.4,434.09,67.641,28.756,38.879,160.79,8.6,2,13.2,0.357,0.027,89.2,3.55,67.66,55.9,0,1010,0,9
2023-05-03 21:05:00,2023-05-04 03:05:00,94.71,1.556,58.69,0.3533,0.02321,10.69,24.81,0.5902,0.3832,7.175,7.88,2.498,0.01817,0.9028,0.2784,0.2661,0.3466,0.01485,0.1365,0.04876,0.790666666666667,0.217266666666667,2446.2,441.36,24.209,7.509,16.699,258.88,31.7,3.5,8.7,0.235,0.095,198.5,0.59,66.88,57.7,0,1010.6,0,9
2023-05-03 22:05:00,2023-05-04 04:05:00,218.3,1.242,193.8,0.2687,0.01598,45.76,119.8,1.053,2.202,39.55,45.32,13.7,0.02257,3.686,2.054,0.6553,1.545,0.04821,0.3285,0.1298,1.12446666666667,0.2386,3432.2,453.57,19.052,0.624,18.428,238.14,9,6,13.2,0.356,0.162,211.8,1.07,64.81,74.8,0,1010.7,0,10.9
2023-05-03 23:05:00,2023-05-04 05:05:00,91.45,0.7536,56.44,0.1783,0.0071,10.6,28.58,0.7045,0.628,11.41,13.05,3.264,0.01655,0.9426,0.7109,0.2594,0.5457,0.02759,0.1527,0.0982,0.920666666666667,0.319266666666667,2710.7,448.12,NA,NA,NA,215.96,17,15.5,6.5,0.176,0.419,167.4,3,65.77,67.1,0,1010.4,0,10.1
2023-05-04 00:05:00,2023-05-04 06:05:00,107.5,0.7296,74.09,0.2056,0.0071,13.12,31.49,0.6558,0.5203,9.067,10,2.983,0.02063,1.025,0.4764,0.3145,0.5518,0.04796,0.211,0.08867,1.58526666666667,0.2,2546.7,461.74,13.614,0.236,13.38,215.9,16.2,1,20,0.541,0.027,331.7,0.47,65.13,71.8,0,1010.8,0,10.6
2023-05-04 01:05:00,2023-05-04 07:05:00,45.17,0.3633,31.74,0.1221,0.0071,6.135,14.5,0.4028,0.3128,4.685,4.816,1.451,0.01709,0.5414,0.4723,0.203,0.4728,0.04278,0.1574,0.0706,1.772,0.2,2264.3,457.34,10.687,0.321,10.367,155.3,15.4,3.5,13.1,0.355,0.095,269.4,1.55,62.74,80,0,1011.2,0,10.9
2023-05-04 02:05:00,2023-05-04 08:05:00,518.2,0.7272,652.9,0.2175,0.0071,114.1,297.3,2.48,3.421,62.09,68.65,16.75,0.01974,4.707,1.616,1.179,1.624,0.09381,0.5797,0.2015,1.63,0.2,2936.1,467.16,11.327,0.686,10.641,172.38,13.9,5,8.7,0.235,0.135,265.6,0.2,63.01,78.7,0,1010.2,0,10.8
2023-05-04 03:05:00,2023-05-04 09:05:00,52.51,0.4932,32.12,0.1482,0.0071,5.792,13.65,0.4738,0.3155,4.543,4.794,1.501,0.02243,0.5575,0.6053,0.212,0.5711,0.05013,0.1723,0.1363,1.78555555555556,0.2,2376.4,483.37,17.34,1.552,15.789,167.64,7.2,18,10.6,0.287,0.487,343.6,0.41,62.72,80.6,0,1010,0,11
2023-05-04 04:05:00,2023-05-04 10:05:00,191.9,0.8238,134.6,0.1987,0.0071,23.21,58.26,0.9821,1.047,16.96,19.29,5.984,0.01825,1.974,0.8268,0.53,0.921,0.06096,0.3052,0.1287,1.50777777777778,0.2,3039.9,469.27,18.552,0.856,17.698,224.2,9.2,3,17.5,0.474,0.081,137.5,2.3,62.79,76,0,1010.3,0,10.4
2023-05-04 05:05:00,2023-05-04 11:05:00,529.2,1.248,357.8,0.2818,0.01836,71.28,186.2,2.009,3.095,50.79,57.14,17.29,0.01883,5.675,2.935,1.522,2.597,0.149,0.8894,0.2918,1.45555555555556,0.341764705882353,4464,469.92,50.458,22.442,28.016,228.61,3.4,14.5,24.7,0.669,0.392,108.4,1.53,62.78,73.9,0,1009.7,0,10.1
2023-05-04 06:05:00,2023-05-04 12:05:00,49.54,0.3387,29.92,0.07437,0.0071,5.196,12.55,0.295,0.233,3.618,4.091,1.394,0.02176,0.6101,0.1684,0.2293,0.2696,0.02272,0.1163,0.04587,0.987166666666666,0.213470588235294,2236,432.98,20.273,7.516,12.756,123.9,19.1,16.5,13,0.352,0.446,255.7,3.13,66.65,51.1,0.4,1010,0,7.9
2023-05-04 07:05:00,2023-05-04 13:05:00,26.05,0.469,11.94,0.1257,0.0071,2.008,4.034,0.3119,0.07637,1.085,1.146,0.3763,0.02706,0.1629,0.05257,0.1228,0.07467,0.003865,0.07253,0.03379,0.874611111111111,0.4615,2148.3,432.21,6.195,1.485,4.71,202.81,23.1,16,27.3,0.738,0.432,231.3,3.9,66.39,48.2,53.5,1010.5,0,7.4
2023-05-04 08:05:00,2023-05-04 14:05:00,109.3,1.521,75.04,0.3388,0.0191,14.87,39.15,0.4416,0.8519,12.75,15.31,5.423,0.02252,1.544,0.5102,0.2686,0.4846,0.01575,0.128,0.04953,1.027,0.440722222222222,2838.3,435.5,51.736,29.559,22.178,238.42,5.8,4,8.7,0.235,0.108,232.5,3.12,66.6,54,136.4,1011.2,0,8.4
2023-05-04 09:05:00,2023-05-04 15:05:00,28.09,0.6107,18.78,0.2196,0.0071,3.64,9.123,0.254,0.1831,2.7,3.128,0.9624,0.01188,0.2784,0.09848,0.08255,0.1045,0.008952,0.05097,0.01657,0.991777777777778,0.547333333333333,2153.9,428.66,13.174,5.48,7.692,150.03,23.9,14.5,13,0.352,0.392,231.7,4.77,71.13,43.1,483.3,1011.7,0,7.8
2023-05-04 10:05:00,2023-05-04 16:05:00,3.159,0.03135,1.564,0.01849,0.0071,0.385,0.6245,0.08056,0.01137,0.176,0.192,0.06498,0.005723,0.02832,0.02269,0.0267,0.0302,0.003865,0.003992,0.004042,0.407388888888889,0.2,1947.3,423.68,1.706,0.457,1.249,113.07,39.6,1,6.5,0.176,0.027,242,4.74,75.2,28.2,521.6,1011.6,0,5.8
2023-05-04 11:05:00,2023-05-04 17:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786277777777778,0.408352941176471,2070.8,425.59,16.239,6.173,10.068,183.4,36.8,3.5,17.5,0.473,0.095,222.8,4.97,77.19,27.9,937.8,1011.4,0,6.2
2023-05-04 12:05:00,2023-05-04 18:05:00,19.37,1.694,9.071,0.3434,0.01717,1.617,3.734,0.2652,0.1217,1.339,1.662,0.8385,0.005723,0.5274,0.09539,0.3158,0.1903,0.01355,0.1723,0.06042,0.678611111111111,0.272055555555556,2080.3,425.42,22.593,13.589,9.006,100.1,39.3,5.5,2,0.055,0.149,212.5,4.79,79.16,24.4,1033.8,1011,0,5.8
2023-05-04 13:05:00,2023-05-04 19:05:00,11.17,0.8542,5.128,0.2061,0.01439,0.8993,1.854,0.2912,0.04406,0.5202,0.5763,0.2052,0.005723,0.0765,0.03797,0.03649,0.03925,0.003865,0.003992,0.004042,0.58035294117647,0.253888888888889,2012.8,424.74,9.737,4.317,5.869,138.36,47,1,2,0.055,0.027,212.6,4.12,81.66,21.6,1072.2,1010.1,0,5.5
2023-05-04 14:05:00,2023-05-04 20:05:00,8.391,0.4831,3.881,0.1086,0.0071,0.7234,1.443,0.165,0.02545,0.4065,0.4491,0.1703,0.005723,0.0879,0.03226,0.05532,0.04114,0.003865,0.01337,0.004042,0.602111111111111,0.3675,1989.3,424.19,5.213,2.909,2.303,131.61,50.2,1,2.1,0.057,0.027,251,6.74,84.35,17.3,1105.6,1009.2,0,4.8
2023-05-04 15:05:00,2023-05-04 21:05:00,3.747,0.1576,1.86,0.06333,0.0071,0.4755,0.9169,0.1349,0.01532,0.2476,0.2785,0.09833,0.005723,0.04744,0.02547,0.03273,0.02877,0.003865,0.003992,0.004042,0.507555555555556,0.313944444444444,1950.9,423.79,1.177,0.244,0.934,110.68,54.3,4.5,4.2,0.115,0.122,259.6,5.42,84.7,15.9,848.7,1008.6,0,4.5
2023-05-04 16:05:00,2023-05-04 22:05:00,19.31,1.157,8.378,0.2283,0.0071,1.427,2.938,0.3238,0.06023,0.8128,0.8851,0.2876,0.005723,0.09938,0.0372,0.0413,0.04614,0.003865,0.01779,0.004042,0.643055555555555,0.287444444444444,2084.4,425.37,17.983,7.4,10.583,156.3,47,4.5,4.3,0.116,0.122,217.7,6.39,85.24,15.1,629.8,1007.9,0,4.3
2023-05-04 17:05:00,2023-05-04 23:05:00,5.153,0.3286,2.963,0.1187,0.0071,0.6333,1.278,0.2759,0.02608,0.3515,0.386,0.13,0.005723,0.04802,0.0296,0.03293,0.03848,0.003865,0.003992,0.004042,0.442611111111111,0.214111111111111,1965.1,424.6,1.761,0.439,1.322,125.01,60,2,6.5,0.176,0.027,240.2,6.39,86.11,12.6,545.1,1007.7,0,3.7
2023-05-04 18:05:00,2023-05-05 00:05:00,2.178,0.01079,1.147,0.00898,0.0071,0.3314,0.4907,0.1494,0.01613,0.159,0.1757,0.08555,0.01458,0.05508,0.03729,0.04923,0.0672,0.003865,0.02644,0.004042,0.291888888888889,0.2,1958.8,424.43,1.479,0.23,1.248,117.6,62,2,12.2,0.33,0.027,253.1,7.21,85.86,11.3,296,1007.7,0,3.3
2023-05-04 19:05:00,2023-05-05 01:05:00,1.355,0.01079,0.4397,0.00898,0.0071,0.205,0.1434,0.1546,0.02588,0.06172,0.04735,0.02297,0.01915,0.009487,0.02186,0.02156,0.03696,0.003865,0.003992,0.004042,0.2,0.2,1954.9,424.57,1.038,0.127,0.911,110.29,62.3,1,2,0.055,0.027,241.9,5.92,84,13.1,82.4,1008,0,3.6
2023-05-04 20:05:00,2023-05-05 02:05:00,7.33,0.01079,3.384,0.00898,0.0071,0.6313,1.097,0.1685,0.02114,0.3148,0.2843,0.08036,0.01864,0.02995,0.02956,0.05598,0.04979,0.003865,0.02676,0.004042,0.2,0.2,1992.8,426.31,1.607,0.092,1.515,112.78,54.2,2.5,29.8,0.805,0.068,238.2,3.66,79.16,17.7,0,1008.6,0,4.2
2023-05-04 21:05:00,2023-05-05 03:05:00,42.59,0.1629,29.19,0.04097,0.0071,5.733,15.57,0.2821,0.5029,5.912,7.495,3.586,0.01432,2,0.3589,0.8153,0.7512,0.04553,0.3377,0.09978,0.373411764705882,0.289176470588235,2172.2,428.61,4.322,0.092,4.23,129.33,43,9,10.8,0.291,0.243,266.2,2.18,75.38,21.1,0,1009.4,0,4.4
2023-05-04 22:05:00,2023-05-05 04:05:00,227.1,0.4351,142.5,0.1194,0.0071,26.5,71.93,0.5878,2.348,27.62,35.21,17.55,0.01312,10.13,1.79,4.393,3.642,0.2181,1.926,0.53,0.554388888888889,0.240277777777778,3376.8,438,10.237,1.446,8.793,192.04,27.6,9,19.6,0.529,0.243,260.6,1.57,72.01,26.3,0,1009.8,0,4.9
2023-05-04 23:05:00,2023-05-05 05:05:00,236.5,0.5636,166.3,0.1448,0.0071,30.7,77.73,0.6289,1.708,24.88,28.69,10.9,0.01546,5.529,1.498,2.566,2.702,0.3799,1.74,0.6814,0.848142857142857,0.417,3548.8,437.27,17.32,0.217,17.103,191.96,18.6,6,31.8,0.858,0.162,260.7,2.48,69.01,30.1,0,1010,0,5
2023-05-05 00:05:00,2023-05-05 06:05:00,247.8,0.994,138.4,0.1932,0.0071,22.07,52.83,0.6403,0.7809,14.14,15.69,4.543,0.01612,1.504,0.3668,0.5084,0.4853,0.02939,0.2841,0.08223,NA,0.731,3686.6,438.55,25.1,15.056,10.042,174.7,20.9,13,31.1,0.84,0.351,233.4,3.21,66.49,32.8,0,1010.3,0,5
2023-05-05 01:05:00,2023-05-05 07:05:00,228.3,0.2539,132.4,0.06466,0.0071,21.63,52.16,0.486,0.8487,14.52,16.4,4.732,0.005723,1.529,0.6395,0.4099,0.6221,0.03102,0.2232,0.06706,1.01655555555556,0.782666666666667,3527.7,438.78,10.329,0.225,10.105,176.09,18.4,11,56.7,1.533,0.297,289.9,1.64,61.41,45.1,0,1010.1,0,5.8
2023-05-05 02:05:00,2023-05-05 08:05:00,138.1,0.7145,77.35,0.182,0.0071,14.51,40.99,0.6134,1.002,18.83,21.85,5.216,0.01306,1.493,1.069,0.3727,1.046,0.04854,0.2403,0.0778,0.778888888888889,0.270823529411765,2972.7,448.03,18.626,0.509,18.116,259.62,10.5,1,21.5,0.581,0.027,152.1,1.48,61.6,44.6,0,1010.1,0,5.8
2023-05-05 03:05:00,2023-05-05 09:05:00,311.9,0.9423,157.1,0.1978,0.0071,23.51,62.4,0.8706,1.226,22.23,26.11,6.73,0.01386,2.054,1.162,0.5775,1.074,0.05087,0.3201,0.09234,0.760777777777778,0.460111111111111,3880.3,440.84,25.082,0.234,24.849,209.46,14.2,5,33.4,0.902,0.135,246.3,1.02,66.01,31.4,0,1010.3,0,4.7
2023-05-05 04:05:00,2023-05-05 10:05:00,760.2,1.55,455.4,0.3626,0.02217,84.81,220.5,2.603,3.551,57.46,63.36,18.21,0.01541,6.114,3.409,1.788,3.433,0.1786,1.013,0.3372,1.11333333333333,0.457833333333333,6804.1,472.52,44.89,20.18,24.708,277.23,0.6,14,21.4,0.58,0.378,111.6,1.45,57.05,48.9,0,1010.6,0,5.4
2023-05-05 05:05:00,2023-05-05 11:05:00,329.8,1.854,189.3,0.4015,0.02679,31.79,81.69,1.378,1.753,25.85,30.72,10.67,0.01658,3.675,2.032,1.067,2.202,0.1696,0.7497,0.2966,1.31611111111111,0.487111111111111,4268.5,448.98,41.472,12.301,29.172,237.91,0.5,20,21.5,0.582,0.541,102.7,0.9,57,40,0,1011,0,4.4
2023-05-05 06:05:00,2023-05-05 12:05:00,611.9,2.047,501.5,0.4783,0.03045,100.6,270.5,2.816,4.533,72.86,81.33,26.56,0.01404,10.26,6.069,3.184,8.084,0.3582,1.9,0.548,1.685,1.0395,5317.1,464.78,74.302,49.124,25.171,190.6,0.5,40.5,26.2,0.709,1.095,339.3,0.52,56.53,52.1,4,1011.5,0,5.6
2023-05-05 07:05:00,2023-05-05 13:05:00,737.9,2.232,519,0.5343,0.04036,111.6,296.6,2.657,4.888,81.34,90.03,27.75,0.01687,9.326,5.847,2.542,4.885,0.2801,1.524,0.4685,1.62611111111111,0.752,5376.2,465.63,63.999,42.696,21.304,230.36,3,42.9,42.8,1.157,1.16,152,0.37,58.3,54.4,167.5,1012.5,0,6.3
2023-05-05 08:05:00,2023-05-05 14:05:00,494.9,2.416,340.9,0.6329,0.03885,69.21,177.9,2.368,3.378,52.62,58.44,18.55,0.0174,6.428,3.703,1.805,3.326,0.2248,1.137,0.3812,1.695,0.865222222222222,4833.7,460.6,84.196,53.007,31.189,267.97,8.1,19.5,12.8,0.344,0.527,83.8,1.23,64.13,44.3,400.4,1012.9,0,6.3
2023-05-05 09:05:00,2023-05-05 15:05:00,384.1,1.222,338.7,0.2709,0.01632,71.3,187.1,1.623,3.105,52.72,57.83,17.33,0.01161,5.769,3.683,1.534,2.936,0.1711,0.8624,0.2784,1.06866666666667,0.449055555555556,3524.8,441.52,32.12,11.117,21.004,192.18,29.5,13,28.2,0.761,0.351,91.5,0.7,72.14,27.6,630.8,1013,0,5.1
2023-05-05 10:05:00,2023-05-05 16:05:00,98.23,0.8113,62.07,0.1967,0.0071,10.36,25.76,0.5757,0.5299,7.547,8.709,2.75,0.005723,0.949,0.8735,0.299,0.632,0.03938,0.1955,0.06361,0.675,0.461235294117647,2607.1,429.73,15.912,4.477,11.435,162.92,49.1,12.5,15,0.406,0.338,198.6,3.83,79.63,16,826.1,1013,0,3.8
2023-05-05 11:05:00,2023-05-05 17:05:00,7.355,0.4223,3.411,0.1125,0.0071,0.7043,1.492,0.2484,0.02828,0.43,0.4909,0.1967,0.005723,0.08513,0.04052,0.04038,0.04024,0.003865,0.01257,0.004042,0.516555555555556,0.467666666666667,1990,424.97,5.651,2.641,3.009,132.6,58,5,1,0.027,0.135,239.8,6.22,82.21,9.6,977.4,1012.6,0,2.5
2023-05-05 12:05:00,2023-05-05 18:05:00,10.39,0.5655,4.925,0.1363,0.0071,0.9614,2.069,0.238,0.05261,0.6207,0.6996,0.2679,0.005723,0.1049,0.04818,0.0383,0.04203,0.003865,0.003992,0.004042,0.535277777777778,0.288055555555556,2012.5,425.29,6.255,3.291,2.964,123.3,59.9,5.5,10.9,0.295,0.149,211.8,4.88,82.86,8.3,1072.2,1012.3,0,2.2
2023-05-05 13:05:00,2023-05-05 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360722222222222,0.2,1973,424.95,1.206,0.209,0.997,127.88,62.4,4.5,8.5,0.23,0.122,247.1,6.1,84.43,8.8,1103.9,1012.1,0,2.4
2023-05-05 14:05:00,2023-05-05 20:05:00,7.204,0.3676,3.273,0.0869,0.0071,0.6711,1.391,0.1984,0.03038,0.4427,0.5201,0.2155,0.005723,0.08193,0.04139,0.03523,0.0408,0.003865,0.003992,0.004042,0.598,0.227529411764706,2010.6,425.35,6.772,1.887,4.885,149.28,58.8,1,10.8,0.291,0.027,215.9,6,85.47,8.3,1061.3,1011.3,0,2.4
2023-05-05 15:05:00,2023-05-05 21:05:00,12.93,1.016,6.405,0.2875,0.0071,1.101,2.372,0.532,0.05995,0.7132,0.8242,0.3794,0.005723,0.255,0.05485,0.1452,0.08933,0.008679,0.06884,0.004042,0.447764705882353,0.325277777777778,2048.9,426.52,11.185,4.033,7.095,178.22,57.8,1,15.3,0.414,0.027,231,6.79,86.48,7.4,935.6,1010.6,0,2.2
2023-05-05 16:05:00,2023-05-05 22:05:00,20.36,1.043,9.102,0.1983,0.0071,1.516,3.276,0.3407,0.07006,0.9404,1.062,0.3551,0.005723,0.1487,0.05257,0.08651,0.04855,0.003865,0.04475,0.004042,0.869166666666667,0.276833333333333,2116.3,426.88,30.001,13.401,16.598,212.91,48.7,4,8.7,0.235,0.108,219.3,5.7,88.35,7.2,771.1,1009.7,0,2.3
2023-05-05 17:05:00,2023-05-05 23:05:00,16.35,0.7778,8.123,0.1779,0.0071,1.469,3.31,0.4122,0.08241,1.072,1.244,0.4125,0.005723,0.1449,0.05252,0.06736,0.05978,0.003865,0.01899,0.004042,0.563222222222222,0.222888888888889,2035.5,425.67,18.932,9.977,8.957,176.2,58.3,8.5,6.5,0.176,0.23,230.9,4.62,88.72,6.1,562.6,1009.4,0,2
2023-05-05 18:05:00,2023-05-06 00:05:00,6.261,0.3965,3.302,0.1129,0.0071,0.7133,1.42,0.4144,0.0453,0.4333,0.4823,0.1704,0.01583,0.07298,0.04453,0.04892,0.05229,0.003865,0.01603,0.004042,0.2878125,0.2,1987.6,425.14,1.424,0.257,1.167,140.2,60.9,5.5,2,0.055,0.149,235.8,7.15,88.54,6,310.6,1009.3,0,1.9
2023-05-05 19:05:00,2023-05-06 01:05:00,3.628,0.03611,1.494,0.00898,0.0071,0.3918,0.6177,0.1408,0.02189,0.2172,0.2508,0.1179,0.02067,0.06967,0.04901,0.04926,0.07294,0.003865,0.02084,0.004042,0.2,0.2,1972.6,425.24,2.291,0.324,1.968,112.72,56.4,8.5,10.8,0.293,0.23,248.4,4.95,86.79,7,91.6,1009.3,0,2.1
2023-05-05 20:05:00,2023-05-06 02:05:00,7.046,0.01079,5.315,0.00898,0.0071,0.7953,1.613,0.1557,0.05437,0.47,0.5331,0.2683,0.02279,0.1502,0.04729,0.07629,0.1016,0.008333,0.03941,0.004042,0.2,0.2,2001.2,426.42,1.749,0.025,1.715,123.56,48.8,1,8.7,0.235,0.027,266.6,2.68,80.68,9.2,0,1009.9,0,2.3
2023-05-05 21:05:00,2023-05-06 03:05:00,98.26,0.2776,65.87,0.07544,0.0071,11.51,29.15,0.391,0.5426,8.627,9.935,3.328,0.01571,1.377,0.3338,0.5379,0.5569,0.03363,0.2707,0.07722,0.352055555555556,0.2,2512.9,429.27,8.906,0.264,8.641,161.66,48,4,10.8,0.292,0.108,270.4,2.44,80.47,9.1,0,1010.4,0,2.2
2023-05-05 22:05:00,2023-05-06 04:05:00,144.3,0.2023,93.98,0.06886,0.0071,17.02,43.99,0.4408,1.118,15.07,18.43,6.942,0.01541,3.105,1.34,1.094,1.486,0.06379,0.5712,0.1696,0.519588235294118,0.2,2945.3,432.08,10.99,0.055,10.931,166.99,23.9,6,20,0.54,0.162,254.2,3.23,70.22,16.3,0,1010.8,0,2.8
2023-05-05 23:05:00,2023-05-06 05:05:00,201.1,0.2883,142.5,0.07013,0.0071,27.53,73.08,0.6076,1.611,24.32,28.88,9.812,0.01736,3.278,1.295,0.838,1.2,0.05017,0.396,0.1015,0.4275625,0.2,3173.7,428.43,7.758,0.098,7.657,200.99,21.7,10,24.1,0.652,0.27,247.3,2.55,64.47,20.9,0,1011.2,0,3
2023-05-06 00:05:00,2023-05-06 06:05:00,690.3,0.3653,358.4,0.09654,0.0071,82.8,218.4,1.262,5.083,84.62,102.3,37.24,0.005723,12.46,2.112,2.928,2.953,0.1036,1.118,0.2561,0.568833333333333,0.5155,5219.5,435.38,9.727,0.196,9.532,207.1,22.8,1,24.1,0.652,0.027,250.7,1.62,63.36,25,0,1011.6,0,3.4
2023-05-06 01:05:00,2023-05-06 07:05:00,125.8,1.14,77.45,0.2736,0.02168,14.85,39.27,1.59,0.9834,14.35,16.92,5.871,0.01974,2.06,1.098,0.602,1.251,0.09283,0.4557,0.1414,NA,0.49125,2971.9,442.05,29.043,3.687,25.354,270.01,8.4,16,26.3,0.71,0.432,143.2,1.97,62.68,24.2,0,1011.9,0,3.2
2023-05-06 02:05:00,2023-05-06 08:05:00,80.71,0.5814,50.26,0.1307,0.0071,9.051,22.98,0.4526,0.5839,7.796,9.161,3.507,0.005723,1.385,0.633,0.4404,0.7385,0.05655,0.3212,0.1034,0.628611111111111,0.416666666666667,2667.9,434.65,21.141,4.451,16.692,178.04,27.1,9,14.9,0.402,0.243,264.4,2.97,69.43,14.4,0,1011.6,0,2.4
2023-05-06 03:05:00,2023-05-06 09:05:00,68.44,0.2819,36.09,0.06724,0.0071,6.122,14.91,0.296,0.3861,5.088,5.981,2.086,0.01266,0.8897,0.5302,0.3571,0.4932,0.021,0.2033,0.05782,0.766666666666667,0.2145,2489,427.88,8.034,1.627,6.406,161.47,38.5,4.5,19.5,0.527,0.122,239.9,3.55,68.18,13.6,0,1011.6,0,2.2
2023-05-06 04:05:00,2023-05-06 10:05:00,171.2,1.593,107.5,0.3021,0.0153,23.08,63.26,0.5698,1.54,24.02,29.09,9.809,0.005723,2.736,0.8237,0.5413,0.785,0.02551,0.2344,0.05801,1.55188888888889,1.50255555555556,3292.7,435.97,47.122,28.673,17.997,259.38,9.7,2,21.7,0.587,0.027,179.6,1.56,62.23,23,0,1012.3,0,3
2023-05-06 05:05:00,2023-05-06 11:05:00,224,2.852,120,0.554,0.03097,21.4,55.5,1.149,1.208,20.24,23.77,6.961,0.01241,2.102,1.12,0.5837,0.9593,0.04864,0.3468,0.09923,1.43772222222222,0.728944444444445,4003.4,445.33,80.904,54.941,25.964,754.09,4.1,14,33.8,0.914,0.378,219.9,2.58,59.8,24.2,0,1012.4,0,2.9
2023-05-06 06:05:00,2023-05-06 12:05:00,264.9,1.013,159.4,0.2461,0.0071,27,69.45,0.988,1.498,22.72,26.31,8.326,0.01242,2.744,1.617,0.7795,1.721,0.0912,0.5538,0.1626,0.890777777777778,1.58933333333333,4112.1,442.86,35.742,10.586,25.162,176.9,12.4,9.5,16.9,0.457,0.257,158.4,0.76,62.12,21,7.6,1012.8,0,2.8
2023-05-06 07:05:00,2023-05-06 13:05:00,33.17,0.2873,23.11,0.07547,0.0071,4.115,9.596,0.284,0.162,2.591,2.83,0.9438,0.01289,0.3837,0.1178,0.1397,0.2176,0.01571,0.08495,0.02565,0.476117647058823,0.2,2161.2,427.46,12.58,1.457,11.123,159.33,32,9,8.7,0.235,0.243,264,3.87,66.44,16,113.2,1013.4,0,2.4
2023-05-06 08:05:00,2023-05-06 14:05:00,162.6,0.314,152.4,0.08358,0.0071,30.49,80.01,0.5494,1.436,23.82,27.33,8.804,0.005723,3.087,0.744,0.768,0.9425,0.04511,0.3494,0.08849,0.475588235294118,0.2,2550.7,426.35,9.464,1.431,8.032,171.07,31.3,11,24.5,0.663,0.297,292.8,1.1,67.68,18.6,189.5,1014,0,2.9
2023-05-06 09:05:00,2023-05-06 15:05:00,35.49,0.1471,28.7,0.04807,0.0071,5.452,13.6,0.2344,0.2412,3.844,4.337,1.414,0.005723,0.541,0.1474,0.1767,0.1901,0.01257,0.07678,0.02091,0.212111111111111,0.2,2131.4,425.07,3.645,0.829,2.816,135.87,48.1,4,8.6,0.234,0.108,265.4,2.99,77.62,11.7,735.4,1014.6,0,2.6
2023-05-06 10:05:00,2023-05-06 16:05:00,2.542,0.01079,1.425,0.00898,0.0071,0.3639,0.6482,0.1462,0.01626,0.194,0.2228,0.1247,0.005723,0.07322,0.03439,0.04055,0.04305,0.003865,0.01032,0.004042,0.2,0.2,1973.1,424.56,0.622,0.116,0.506,116.08,54.6,14,2.1,0.057,0.378,261.2,5.63,80.21,8.7,509.1,1014.8,0,2.1
2023-05-06 11:05:00,2023-05-06 17:05:00,2.485,0.06671,1.157,0.02816,0.0071,0.2899,0.471,0.1533,0.02741,0.135,0.1443,0.05774,0.005723,0.0255,0.02685,0.02398,0.02069,0.003865,0.003992,0.004042,0.2,0.2,1969.2,424.72,0.837,0.262,0.575,122.89,58.1,1,2.1,0.057,0.027,279.5,7.73,82.12,7.2,938.2,1014.7,0,1.9
2023-05-06 12:05:00,2023-05-06 18:05:00,2.634,0.02752,2.049,0.00898,0.0071,0.4991,1.023,0.1566,0.02253,0.2819,0.3125,0.1066,0.005723,0.04043,0.03046,0.02191,0.02767,0.003865,0.003992,0.004042,0.2,0.2,1968.1,424.75,0.732,0.12,0.612,117,58.2,1,17.6,0.476,0.027,279.3,7.32,84.22,6.6,1033.4,1014.1,0,1.8
2023-05-06 13:05:00,2023-05-06 19:05:00,3.354,0.1913,1.631,0.07482,0.0071,0.365,0.6673,0.1892,0.01418,0.1946,0.2136,0.0838,0.005723,0.0344,0.03199,0.02015,0.02734,0.003865,0.003992,0.004042,0.274705882352941,0.2,1971.6,424.94,1.799,0.449,1.35,120.58,57.7,7,10.8,0.291,0.189,239.9,4.18,86.86,6,1140.8,1013.4,0,1.8
2023-05-06 14:05:00,2023-05-06 20:05:00,1.925,0.04009,0.9283,0.00898,0.0071,0.2552,0.451,0.155,0.01258,0.1392,0.1479,0.05769,0.01163,0.02276,0.02893,0.02063,0.02968,0.003865,0.01618,0.004042,0.231111111111111,0.2,1970.3,424.98,0.829,0.214,0.615,119.72,56.8,8.5,10.9,0.295,0.23,290.4,6.24,85.96,6.1,600.5,1012.8,0,1.8
2023-05-06 15:05:00,2023-05-06 21:05:00,5.366,0.2781,2.748,0.0823,0.0071,0.5041,1.033,0.3291,0.01992,0.2786,0.3042,0.108,0.005723,0.04457,0.03026,0.02887,0.02926,0.003865,0.012,0.004042,0.388888888888889,0.2,1973.2,424.79,2.271,0.687,1.585,119.17,58.4,1,17.7,0.478,0.027,245.9,5.39,87.66,5,841.8,1012.3,0,1.5
